,MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T
1301,670,US00,4900002113,2018,6,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       7,500.00","       7,500.00",0.0,"       7,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1302,670,US00,4900002113,2018,7,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       5,000.00","       5,000.00",0.0,"       5,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1303,670,US00,4900002113,2018,8,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       5,000.00","       5,000.00",0.0,"       5,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1304,670,US00,4900002113,2018,9,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       2,500.00","       2,500.00",0.0,"       2,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1305,670,US00,4900002113,2018,10,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       2,500.00","       2,500.00",0.0,"       2,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1306,670,US00,4900002113,2018,11,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       4,500.00","       4,500.00",0.0,"       4,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1307,670,US00,4900002113,2018,12,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       4,500.00","       4,500.00",0.0,"       4,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1308,670,US00,4900002113,2018,13,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       1,000.00","       1,000.00",0.0,"       1,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1309,670,US00,4900002113,2018,14,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       1,000.00","       1,000.00",0.0,"       1,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1310,670,US00,4900002113,2018,15,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       7,000.00","       7,000.00",0.0,"       7,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1311,670,US00,4900002113,2018,16,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       7,000.00","       7,000.00",0.0,"       7,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1312,670,US00,4900002113,2018,17,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,         100.00,         100.00,0.0,         100.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1313,670,US00,4900002113,2018,18,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,         100.00,         100.00,0.0,         100.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1314,670,US00,4900002113,2018,19,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,         350.00,         350.00,0.0,         350.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1315,670,US00,4900002113,2018,20,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,         350.00,         350.00,0.0,         350.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1316,670,US00,4900002114,2018,1,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,"       4,518.80","       4,518.80",0.0,"       4,518.80",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200300,,,,X,,,00/00/0000,,0,0,0
1317,670,US00,4900002114,2018,2,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,"       4,518.80","       4,518.80",0.0,"       4,518.80",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720300,,,,,RE,,00/00/0000,,0,0,0
1318,670,US00,4900002114,2018,3,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,"       4,000.00","       4,000.00",0.0,"       4,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1319,670,US00,4900002114,2018,4,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,"       4,000.00","       4,000.00",0.0,"       4,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1320,670,US00,4900002114,2018,5,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,"       1,500.00","       1,500.00",0.0,"       1,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1321,670,US00,4900002114,2018,6,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,"       1,500.00","       1,500.00",0.0,"       1,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1322,670,US00,4900002114,2018,7,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,"       1,000.00","       1,000.00",0.0,"       1,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1323,670,US00,4900002114,2018,8,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,"       1,000.00","       1,000.00",0.0,"       1,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1324,670,US00,4900002114,2018,9,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,         500.00,         500.00,0.0,         500.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1325,670,US00,4900002114,2018,10,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,         500.00,         500.00,0.0,         500.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1326,670,US00,4900002114,2018,11,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,         900.00,         900.00,0.0,         900.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1327,670,US00,4900002114,2018,12,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,         900.00,         900.00,0.0,         900.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1328,670,US00,4900002114,2018,13,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,         200.00,         200.00,0.0,         200.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1329,670,US00,4900002114,2018,14,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,         200.00,         200.00,0.0,         200.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1330,670,US00,4900002114,2018,15,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,"       1,400.00","       1,400.00",0.0,"       1,400.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1331,670,US00,4900002114,2018,16,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,"       1,400.00","       1,400.00",0.0,"       1,400.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1332,670,US00,4900002114,2018,17,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,          20.00,          20.00,0.0,          20.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1333,670,US00,4900002114,2018,18,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,          20.00,          20.00,0.0,          20.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1334,670,US00,4900002114,2018,19,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,BI00,,,          70.00,          70.00,0.0,          70.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1335,670,US00,4900002114,2018,20,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,BI00,,,          70.00,          70.00,0.0,          70.00,USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,1000024.0,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,720000,,,,,RE,,00/00/0000,,0,0,0
1336,670,US00,4900002115,2018,1,M,00/00/0000,00/00/0000,,99,M,,,,H,BI00,,,,"      14,610.40","      14,610.40",0.0,"      14,610.40",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWL,,,0.0,00/00/0000,0,NA00,,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200100,1007.0,,,X,,,00/00/0000,,0,0,0
1337,670,US00,4900002115,2018,2,S,00/00/0000,00/00/0000,,81,S,,,,S,BI00,,,,"      14,610.40","      14,610.40",0.0,"      14,610.40",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWL,,,0.0,00/00/0000,0,NA00,NASA1000,,,,27.0,10,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,,,,780000,1007.0,,,,RE,,00/00/0000,,0,0,0
1338,670,US00,4900002116,2018,1,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"     140,000.00","     140,000.00",0.0,"     140,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200100,,,,X,,,00/00/0000,,0,0,0
1339,670,US00,4900002116,2018,2,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"     140,000.00","     140,000.00",0.0,"     140,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1340,670,US00,4900002116,2018,3,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200300,,,,X,,,00/00/0000,,0,0,0
1341,670,US00,4900002116,2018,4,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1342,670,US00,4900002117,2018,1,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"     140,000.00","     140,000.00",0.0,"     140,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200100,,,,X,,,00/00/0000,,0,0,0
1343,670,US00,4900002117,2018,2,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"     140,000.00","     140,000.00",0.0,"     140,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1344,670,US00,4900002117,2018,3,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200300,,,,X,,,00/00/0000,,0,0,0
1345,670,US00,4900002117,2018,4,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"      11,000.00","      11,000.00",0.0,"      11,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1346,670,US00,4900002117,2018,5,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"      20,000.00","      20,000.00",0.0,"      20,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1347,670,US00,4900002117,2018,6,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"      20,000.00","      20,000.00",0.0,"      20,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1348,670,US00,4900002117,2018,7,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       7,500.00","       7,500.00",0.0,"       7,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1349,670,US00,4900002117,2018,8,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       7,500.00","       7,500.00",0.0,"       7,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1350,670,US00,4900002117,2018,9,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       5,000.00","       5,000.00",0.0,"       5,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
1351,670,US00,4900002117,2018,10,S,00/00/0000,00/00/0000,,91,S,,,,H,BI00,,,,"       5,000.00","       5,000.00",0.0,"       5,000.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,GBB,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200500,,,,X,,,00/00/0000,,0,0,0
1352,670,US00,4900002117,2018,11,M,00/00/0000,00/00/0000,,89,M,,,,S,BI00,,,,"       2,500.00","       2,500.00",0.0,"       2,500.00",USD,           0.00,           0.00,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,BSX,0.0,0.0,0.0,0.0,0.0,05/16/2018,20180516.0,,,,,,RMWA,,,0.0,00/00/0000,0,NA00,,,,,,0,0,,,,00/00/0000,0,,,X,,,,,,,,,,,,,,X,,,200000,,,,X,,,00/00/0000,,0,0,0
